"cf_if","first_name","last_name","email","company_name","description","goal","pledged","outcome","backers_count","country","currency","launch_date","end_date","category","subcategory"
1632,"Gabriel","Robles","gabriel.robles@yahoo.com","Miranda, Hall and Mcgrath","Progressive value-added ability","2400.0","10084.0","successful",101,"US","USD","1970-01-01","1970-01-01","games","video games"
1980,"Lilla","Leonard","lilla.leonard@jungfer.com","Mendoza-Parker","Enterprise-wide motivating matrices","7500.0","8181.0","successful",149,"IT","EUR","1970-01-01","1970-01-01","games","video games"
2274,"Joseph","Glover","joseph.glover@laposte.net","Sawyer, Horton and Williams","Triple-buffered 4thgeneration toolset","173900.0","47260.0","canceled",1890,"US","USD","1970-01-01","1970-01-01","games","video games"
890,"Pam","Vargas","pam.vargas@guillot.net","Fields Ltd","Front-line foreground project","5500.0","5324.0","failed",133,"US","USD","1970-01-01","1970-01-01","games","video games"
1315,"Maggie","Boito","maggie.boito@yahoo.com","Velazquez, Hunt and Ortiz","Switchable zero tolerance website","7800.0","1586.0","failed",16,"US","USD","1970-01-01","1970-01-01","games","video games"
1911,"Mathilde","Kruschwitz","mathilde.kruschwitz@yahoo.com","Willis and Sons","Fundamental incremental database","93800.0","21477.0","live",211,"US","USD","1970-01-01","1970-01-01","games","video games"
980,"Rhonda","Phillips","rhonda.phillips@yahoo.com","Berger, Johnson and Marshall","Devolved exuding emulation","197600.0","82959.0","failed",830,"US","USD","1970-01-01","1970-01-01","games","video games"
1971,"Adela","Alfonsi","adela.alfonsi@despacho.com","Perez, Davis and Wilson","Implemented tangible algorithm","2300.0","4253.0","successful",41,"US","USD","1970-01-01","1970-01-01","games","video games"
2393,"Pina","Passalacqua","pina.passalacqua@yahoo.co.uk","Price and Sons","Object-based demand-driven strategy","89900.0","45384.0","failed",605,"US","USD","1970-01-01","1970-01-01","games","video games"
3208,"Julien","Miles","julien.miles@stevens-rose.com","Cuevas-Morales","Public-key coherent ability","900.0","8703.0","successful",86,"DK","DKK","1970-01-01","1970-01-01","games","video games"
1926,"Liberto","Niemeier","liberto.niemeier@germano-dibiasi.it","Johnson Inc","Reduced context-sensitive complexity","1300.0","6889.0","successful",186,"AU","AUD","1970-01-01","1970-01-01","games","video games"
975,"Madeleine","Cooper","madeleine.cooper@poste.it","Williams-Walsh","Organized explicit core","9100.0","12678.0","successful",239,"US","USD","1970-01-01","1970-01-01","games","video games"
2177,"Hanna","Reid","hanna.reid@salas.org","Gallegos Inc","Seamless logistical encryption","5100.0","574.0","failed",9,"US","USD","1970-01-01","1970-01-01","games","video games"
65,"Svenja","Perrin","svenja.perrin@berger.com","Berry-Richardson","Automated zero tolerance implementation","186700.0","178338.0","live",3640,"CH","CHF","1970-01-01","1970-01-01","games","video games"
1135,"Pomponio","Comencini","pomponio.comencini@hotmail.co.uk","Johnson, Murphy and Peterson","Cross-group high-level moderator","84900.0","13864.0","failed",180,"US","USD","1970-01-01","1970-01-01","games","video games"
2097,"Jeffrey","Trommler","jeffrey.trommler@yahoo.com","Pineda Ltd","Cross-group global system engine","8700.0","4531.0","failed",42,"US","USD","1970-01-01","1970-01-01","games","video games"
1917,"Gaetano","Leonardi","gaetano.leonardi@despacho.com","Jensen LLC","Realigned dedicated system engine","600.0","6226.0","successful",102,"US","USD","1970-01-01","1970-01-01","games","video games"
1672,"Anita","Galindo","anita.galindo@gmail.com","Robinson Group","Switchable reciprocal middleware","98700.0","87448.0","failed",2915,"US","USD","1970-01-01","1970-01-01","games","video games"
1920,"Florentine","Saraceno","florentine.saraceno@gmail.com","Smith-Kennedy","Virtual heuristic hub","48300.0","16592.0","failed",210,"IT","EUR","1970-01-01","1970-01-01","games","video games"
2103,"Logan","Hornich","logan.hornich@tin.it","Johnson-Morales","Devolved 24hour forecast","125600.0","109106.0","failed",3410,"US","USD","1970-01-01","1970-01-01","games","video games"
1327,"Stefani","Ughi","stefani.ughi@hotmail.it","Page, Holt and Mack","Fundamental methodical emulation","92500.0","71320.0","failed",679,"US","USD","1970-01-01","1970-01-01","games","video games"
1550,"Petros","Gaona","petros.gaona@googlemail.com","Buckley Group","Diverse high-level attitude","3200.0","7661.0","successful",68,"US","USD","1970-01-01","1970-01-01","games","video games"
589,"Marissa","Gaito","marissa.gaito@reed-campbell.edu","Buck-Khan","Integrated bandwidth-monitored alliance","8900.0","4509.0","failed",47,"US","USD","1970-01-01","1970-01-01","games","video games"
784,"Jo","Mccarty","jo.mccarty@hotmail.com","Brady Ltd","Open-source reciprocal standardization","4900.0","2505.0","failed",31,"US","USD","1970-01-01","1970-01-01","games","video games"
3143,"Walther","Duarte","walther.duarte@web.de","Bryant-Pope","Networked intangible help-desk","38200.0","121950.0","successful",3934,"US","USD","1970-01-01","1970-01-01","games","video games"
640,"Terry","Ramirez","terry.ramirez@hotmail.co.uk","Williams, Johnson and Campbell","Streamlined human-resource Graphic Interface","7800.0","3839.0","failed",67,"US","USD","1970-01-01","1970-01-01","games","video games"
25,"Edeltrud","Boyer","edeltrud.boyer@outlook.com","Bailey, Nguyen and Martinez","Fundamental user-facing productivity","1000.0","8641.0","successful",92,"US","USD","1970-01-01","1970-01-01","games","video games"
2484,"Jessica","Martinez","jessica.martinez@salieri.com","Vega Group","Synchronized regional synergy","75100.0","112272.0","successful",1782,"US","USD","1970-01-01","1970-01-01","games","mobile games"
558,"Kathleen","Solimena","kathleen.solimena@wallace.biz","Hogan Ltd","Stand-alone mission-critical moratorium","9600.0","9216.0","failed",115,"US","USD","1970-01-01","1970-01-01","games","mobile games"
1599,"Constance","Maldonado","constance.maldonado@spiess.net","Johnson-Lee","Intuitive exuding process improvement","60900.0","102751.0","successful",943,"US","USD","1970-01-01","1970-01-01","games","mobile games"
146,"Carlo","Jacquot","carlo.jacquot@hotmail.com","Hoffman-Howard","Extended encompassing application","85600.0","165798.0","successful",2551,"US","USD","1970-01-01","1970-01-01","games","mobile games"
1717,"Eddie","Collazo","eddie.collazo@gmail.com","Roberts and Sons","Streamlined holistic knowledgebase","6200.0","13103.0","successful",218,"AU","AUD","1970-01-01","1970-01-01","games","mobile games"
1572,"Chantal","Armas","chantal.armas@jenkins.net","Mcmillan Group","Advanced cohesive Graphic Interface","153700.0","55536.0","live",1111,"US","USD","1970-01-01","1970-01-01","games","mobile games"
969,"Gabino","Blot","gabino.blot@lewis-russell.org","Wang-Rodriguez","Total multimedia website","188800.0","57734.0","failed",535,"US","USD","1970-01-01","1970-01-01","games","mobile games"
241,"Nelly","Marsh","nelly.marsh@hotmail.it","Young, Gilbert and Escobar","Networked didactic time-frame","151300.0","57034.0","failed",1296,"US","USD","1970-01-01","1970-01-01","games","mobile games"
1010,"Hailey","Russell","hailey.russell@jourdan.org","Holder, Caldwell and Vance","Polarized systemic Internet solution","178000.0","43086.0","failed",395,"IT","EUR","1970-01-01","1970-01-01","games","mobile games"
2600,"Colette","Ryan","colette.ryan@hotmail.com","Nelson-Valdez","Open-source 4thgeneration open system","145600.0","141822.0","failed",2955,"US","USD","1970-01-01","1970-01-01","games","mobile games"
1203,"Gianluca","Beck","gianluca.beck@green.biz","Fischer, Torres and Walker","Expanded even-keeled portal","118000.0","28870.0","failed",656,"US","USD","1970-01-01","1970-01-01","games","mobile games"
2490,"Giada","Celentano","giada.celentano@evans.net","Dawson-Tyler","Optional 6thgeneration access","193200.0","97369.0","failed",1596,"US","USD","1970-01-01","1970-01-01","games","mobile games"
2098,"Matthieu","Mcdonald","matthieu.mcdonald@morrison.org","Freeman-Ferguson","Profound full-range open system","7800.0","4275.0","failed",78,"US","USD","1970-01-01","1970-01-01","games","mobile games"
1865,"Jaqueline","Wallace","jaqueline.wallace@gmail.com","Maldonado-Gonzalez","Digitized client-driven database","3100.0","10085.0","successful",134,"US","USD","1970-01-01","1970-01-01","photography","photography books"
60,"Stacey","Knox","stacey.knox@corporacin.com","White, Torres and Bishop","Multi-layered dynamic protocol","9700.0","14606.0","successful",170,"US","USD","1970-01-01","1970-01-01","photography","photography books"
449,"Phillip","Soliz","phillip.soliz@outlook.com","Robinson, Lopez and Christensen","Organic next generation protocol","5400.0","6351.0","successful",67,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2819,"Irene","Anichini","irene.anichini@yahoo.com","Stanton, Neal and Rodriguez","Polarized uniform software","2600.0","9562.0","successful",94,"IT","EUR","1970-01-01","1970-01-01","photography","photography books"
1344,"Reina","Middleton","reina.middleton@hotmail.com","Curtis-Curtis","User-friendly reciprocal initiative","4200.0","2212.0","failed",30,"AU","AUD","1970-01-01","1970-01-01","photography","photography books"
1548,"Octavio","Pratt","octavio.pratt@web.de","Burton-Watkins","Extended reciprocal circuit","3500.0","8864.0","successful",246,"US","USD","1970-01-01","1970-01-01","photography","photography books"
1348,"Robin","Schleich","robin.schleich@rogers-barrera.biz","Brown-Vang","Robust heuristic artificial intelligence","9800.0","13439.0","successful",244,"US","USD","1970-01-01","1970-01-01","photography","photography books"
1558,"Ernest","Delorme","ernest.delorme@dowerg.de","Johnson LLC","Cross-group cohesive circuit","4800.0","6623.0","successful",138,"US","USD","1970-01-01","1970-01-01","photography","photography books"
709,"Giancarlo","Heydrich","giancarlo.heydrich@hotmail.com","Garcia Inc","Progressive neutral middleware","3000.0","10999.0","successful",112,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2081,"Lucrezia","Koch","lucrezia.koch@petit.com","Watkins Ltd","Multi-channeled responsive implementation","1800.0","10755.0","successful",138,"US","USD","1970-01-01","1970-01-01","photography","photography books"
933,"Amico","Gosselin","amico.gosselin@shaw.info","Walker Ltd","Organic eco-centric success","2900.0","10756.0","successful",199,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2284,"Lauretta","Neal","lauretta.neal@hotmail.de","Foley-Cox","Progressive zero administration leverage","153700.0","1953.0","live",61,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2333,"Livia","Ernst","livia.ernst@colas.fr","Butler, Henry and Espinoza","Switchable didactic matrices","37100.0","34964.0","failed",393,"US","USD","1970-01-01","1970-01-01","photography","photography books"
748,"Hilary","Clark","hilary.clark@libero.it","Diaz-Garcia","Profit-focused 3rdgeneration circuit","9700.0","1146.0","failed",23,"CA","CAD","1970-01-01","1970-01-01","photography","photography books"
1696,"Janet","Madrigal","janet.madrigal@gmail.com","King Ltd","Visionary systemic process improvement","9100.0","5803.0","failed",67,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2793,"Daniel","Anders","daniel.anders@yahoo.com","Davis-Allen","Digitized eco-centric core","2400.0","4477.0","successful",50,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2432,"Odette","Moore","odette.moore@hall.edu","Bell PLC","Ergonomic eco-centric open architecture","100.0","2.0","failed",1,"US","USD","1970-01-01","1970-01-01","photography","photography books"
1549,"Isaac","Benard","isaac.benard@googlemail.com","Sullivan, Davis and Booth","Vision-oriented actuating hardware","2700.0","7767.0","successful",92,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2594,"Damaris","Pininfarina","damaris.pininfarina@gmail.com","Robles Ltd","Right-sized demand-driven adapter","191000.0","173191.0","canceled",2138,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2391,"Catalina","Pizzetti","catalina.pizzetti@tim.it","Robles-Hudson","Balanced bifurcated leverage","8600.0","8656.0","successful",87,"US","USD","1970-01-01","1970-01-01","photography","photography books"
549,"Kathryn","Hentschel","kathryn.hentschel@shaw.com","Adams, Walker and Wong","Seamless background framework","900.0","6514.0","successful",64,"US","USD","1970-01-01","1970-01-01","photography","photography books"
159,"Renee","Merino","renee.merino@gmail.com","Brown-Pena","Front-line client-server secured line","5300.0","14097.0","successful",247,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2339,"Agnolo","Cedillo","agnolo.cedillo@laboratorios.biz","Swanson, Wilson and Baker","Synergized well-modulated project","4300.0","11525.0","successful",128,"AU","AUD","1970-01-01","1970-01-01","photography","photography books"
1762,"Esteban","Valdez","esteban.valdez@hotmail.com","White, Robertson and Roberts","Down-sized national software","5100.0","14249.0","successful",432,"US","USD","1970-01-01","1970-01-01","photography","photography books"
1551,"Bozena","Schmitt","bozena.schmitt@vallet.com","Gonzalez, Williams and Benson","Multi-layered bottom-line encryption","6900.0","13212.0","successful",264,"US","USD","1970-01-01","1970-01-01","photography","photography books"
503,"Miriam","Oquendo","miriam.oquendo@smith-watson.biz","Sanchez Ltd","Up-sized 24hour instruction set","170700.0","57250.0","canceled",1218,"US","USD","1970-01-01","1970-01-01","photography","photography books"
1317,"Alec","Ho","alec.ho@parra-esparza.com","Thompson-Moreno","Expanded needs-based orchestration","62300.0","118214.0","successful",1170,"US","USD","1970-01-01","1970-01-01","photography","photography books"
959,"Pompeo","Bourdon","pompeo.bourdon@gmail.com","Caldwell PLC","Grass-roots zero administration alliance","37100.0","131404.0","successful",1991,"US","USD","1970-01-01","1970-01-01","photography","photography books"
3054,"Emma","Rios","emma.rios@yahoo.com.au","Guerrero-Griffin","Networked web-enabled product","4700.0","12065.0","successful",137,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2336,"Rebeca","Frey","rebeca.frey@gerard.fr","Olson-Bishop","User-friendly high-level initiative","2300.0","4667.0","successful",106,"US","USD","1970-01-01","1970-01-01","photography","photography books"
1757,"Nicolas","Palacios","nicolas.palacios@meraz.com","Rodriguez, Anderson and Porter","Reverse-engineered zero-defect infrastructure","6200.0","12216.0","successful",142,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2587,"Egon","Caron","egon.caron@hotmail.com","Ward PLC","Front-line bottom-line Graphic Interface","97100.0","105817.0","successful",4233,"US","USD","1970-01-01","1970-01-01","photography","photography books"
1927,"Natalia","Seifert","natalia.seifert@ifrance.com","Porter-Hicks","De-engineered next generation parallelism","8800.0","2703.0","failed",33,"US","USD","1970-01-01","1970-01-01","photography","photography books"
750,"Biagio","Valenzuela","biagio.valenzuela@robinson.info","Jackson-Brown","Versatile 5thgeneration matrices","182800.0","79045.0","canceled",898,"US","USD","1970-01-01","1970-01-01","photography","photography books"
2701,"Bethan","Giacometti","bethan.giacometti@gmail.com","Vazquez, Ochoa and Clark","Intuitive value-added installation","42100.0","79268.0","successful",1887,"US","USD","1970-01-01","1970-01-01","photography","photography books"
